0000003826,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",4/7/2016,"Time",4:13:00 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:59:05,   3545224,       8100,       7390,      12920,     171640,      34600,      11690,       8990,       7890,      22590,
00:59:06,   3546288,       8480,       7730,      12420,     175880,      34100,      12300,       8920,       8180,      22820,
00:59:07,   3547351,       8590,       7680,      12450,     173080,      35300,      11700,       9000,       8180,      21850,
00:59:08,   3548414,       8660,       7940,      12610,     174020,      33870,      11540,       8590,       7780,      23520,
00:59:09,   3549478,       8590,       7810,      12450,     175430,      34890,      11390,       8870,       8050,      23190,
00:59:10,   3550541,       8000,       7740,      12100,     176930,      34150,      11600,       8080,       8420,      22180,
00:59:11,   3551604,       7860,       7670,      12990,     173720,      34450,      11470,       9280,       7710,      22360,
00:59:12,   3552668,       8200,       8010,      12320,     172720,      35480,      11730,       8620,       8140,      22370,
00:59:13,   3553731,       8420,       7610,      12460,     173680,      34410,      11520,       8960,       8120,      23340,
00:59:14,   3554794,       8410,       7470,      12050,     173790,      35650,      12060,       8720,       8150,      22900,
00:59:15,   3555858,       8510,       8350,      11450,     172340,      34420,      11830,       9860,       7780,      23590,
00:59:16,   3556921,       8520,       7270,      13200,     176270,      32800,      12260,       9300,       8050,      23720,
00:59:17,   3557984,       8220,       7680,      13110,     176130,      34910,      11740,       9040,       8330,      22460,
00:59:19,   3559048,       8630,       7760,      12820,     172890,      34430,      11880,       9340,       8090,      22780,
00:59:20,   3560111,       8290,       7970,      12890,     173500,      34000,      11830,       9390,       7350,      23810,
00:59:21,   3561174,       8220,       7900,      12900,     172280,      35370,      12320,       9460,       7910,      22580,
00:59:22,   3562238,       8060,       7190,      12660,     171390,      35030,      11610,       9110,       8760,      22470,
00:59:23,   3563301,       8570,       7520,      11730,     172220,      34760,      12080,       9560,       8030,      22380,
00:59:24,   3564364,       8370,       7380,      13230,     173690,      34590,      12460,       9500,       8420,      22630,
00:59:25,   3565428,       8660,       7880,      12880,     172980,      34620,      11200,       8820,       8680,      23680,
00:59:26,   3566491,       8120,       7670,      12870,     174490,      34660,      12060,       8940,       8020,      23470,
00:59:27,   3567554,       7850,       7590,      13180,     171780,      34510,      11840,       9470,       8080,      23660,
00:59:28,   3568618,       8330,       7810,      12240,     173950,      33370,      12140,       9230,       8140,      22640,
00:59:29,   3569681,       8810,       7660,      13170,     171480,      34010,      11950,       8670,       7910,      22930,
00:59:30,   3570744,       8100,       7810,      12720,     173180,      34470,      12320,       8530,       8230,      21650,
00:59:31,   3571808,       8050,       7730,      11980,     175630,      34200,      11620,       8180,       8090,      23390,
00:59:32,   3572871,       7400,       7780,      11990,     174420,      34220,      11970,       8900,       8110,      23680,
00:59:33,   3573934,       8560,       7790,      12650,     172560,      36020,      11690,       9110,       8160,      23230,
00:59:34,   3574998,       7920,       7300,      12620,     172670,      33680,      11920,       9400,       8190,      22450,
00:59:36,   3576061,       8070,       7570,      12540,     169970,      34190,      11900,       9390,       8470,      23960,
00:59:37,   3577124,       8020,       7700,      12210,     172500,      36590,      11540,       9550,       8220,      22980,
00:59:38,   3578188,       7810,       7610,      12310,     171970,      35100,      12350,       8850,       7940,      23680,
00:59:39,   3579251,       8620,       7670,      12020,     172880,      33770,      12170,       9140,       8060,      22140,
00:59:40,   3580314,       8140,       7660,      12180,     173830,      33930,      12190,       8700,       8420,      23490,
00:59:41,   3581378,       8480,       8000,      12710,     176330,      34300,      12440,       8720,       7860,      23260,
00:59:42,   3582441,       8010,       7930,      12000,     172920,      33130,      11850,       8940,       7680,      22530,
00:59:43,   3583504,       8530,       7500,      11870,     170400,      33440,      11890,       8890,       8460,      22200,
00:59:44,   3584568,       7630,       7990,      12790,     174830,      35160,      11610,       9150,       7860,      22480,
00:59:45,   3585631,       8300,       7920,      12380,     174010,      34080,      11840,       9500,       8540,      22570,
00:59:46,   3586694,       8450,       7620,      12730,     174880,      33920,      12090,       8830,       7630,      23440,
00:59:47,   3587758,       8540,       7620,      12490,     174070,      34410,      11900,       8430,       8270,      23090,
00:59:48,   3588821,       8700,       7930,      12410,     174680,      34640,      11570,       9190,       7630,      22690,
00:59:49,   3589884,       8220,       7630,      13030,     171260,      33070,      11610,       8710,       7790,      23730,
00:59:50,   3590948,       8240,       8040,      12300,     172670,      34440,      11960,       8980,       7630,      22880,
00:59:52,   3592011,       7680,       7690,      11860,     177030,      34420,      11580,       9400,       7660,      23440,
00:59:53,   3593074,       8520,       7920,      11880,     176750,      34390,      11330,       8910,       8210,      22530,
00:59:54,   3594138,       8700,       7380,      12660,     175560,      34600,      11540,       8960,       8130,      22690,
00:59:55,   3595201,       8130,       7390,      12780,     170530,      32890,      11400,       9030,       8110,      21790,
00:59:56,   3596264,       8220,       7360,      12790,     174960,      34080,      12330,       9060,       8260,      23490,
00:59:57,   3597328,       7890,       7890,      13210,     174140,      34430,      11920,       8480,       8290,      22960,
00:59:58,   3598391,       8360,       8030,      12520,     176080,      35040,      11400,       8440,       7770,      22980,
00:59:59,   3599454,       8810,       8090,      12980,     176400,      33680,      11780,       8550,       7660,      23620,
01:00:00,   3600518,       8470,       7730,      13130,     173360,      35330,      12070,       9310,       8190,      24050,
01:00:01,   3601581,       7910,       8210,      12490,     175040,      33900,      12060,       8770,       8350,      23120,
01:00:02,   3602644,       8470,       7590,      11660,     174910,      34130,      12000,       8930,       7960,      22850,
01:00:03,   3603708,       8660,       7530,      12940,     174820,      35560,      12020,       9230,       7000,      23100,
01:00:04,   3604771,       7840,       7720,      12620,     173830,      34860,      12020,       8110,       7970,      22550,
01:00:05,   3605834,       7710,       7690,      12850,     174660,      34530,      11620,       9220,       7980,      22560,
01:00:06,   3606898,       8040,       7580,      12700,     171670,      35160,      11660,       8950,       8230,      21750,
01:00:07,   3607961,       8530,       7640,      13000,     175390,      34590,      11440,       9450,       7730,      23660,
01:00:09,   3609024,       8320,       8050,      12620,     176290,      33870,      11710,       9240,       7910,      21530,
01:00:10,   3610088,       8680,       7870,      12640,     173610,      32950,      11660,       8130,       8020,      22330,
01:00:11,   3611151,       8040,       8000,      12760,     175200,      34210,      12380,       9220,       8180,      23630,
01:00:12,   3612214,       7610,       7740,      12360,     173150,      35270,      12470,       9600,       7960,      22130,
01:00:13,   3613278,       8510,       7300,      12730,     173000,      35360,      12010,       8870,       7940,      22860,
01:00:14,   3614341,       8150,       7550,      12700,     175000,      34860,      11370,       8740,       8610,      23540,
01:00:15,   3615404,       8170,       7950,      12880,     173240,      34470,      11560,       8900,       7550,      22700,
01:00:16,   3616468,       8670,       7780,      12620,     174770,      33290,      11170,       8840,       7670,      22420,
01:00:17,   3617531,       8380,       7600,      12520,     174050,      34840,      11840,       8830,       7990,      22980,
01:00:18,   3618594,       8110,       7550,      12790,     172730,      33290,      11220,       8650,       8570,      22910,
01:00:19,   3619658,       8260,       7960,      12810,     176850,      35890,      12300,       9270,       8460,      22870,
01:00:20,   3620721,       8550,       7800,      12110,     174050,      34640,      12340,       8650,       8010,      22550,
01:00:21,   3621784,       8530,       7360,      12970,     174520,      36400,      12100,       8950,       7940,      22750,
01:00:22,   3622848,       8180,       8290,      12170,     175450,      33950,      11310,       9290,       7520,      23240,
01:00:23,   3623911,       8000,       8120,      11690,     173060,      34840,      11740,       9710,       7970,      23340,
01:00:24,   3624974,       8500,       7830,      13070,     174750,      35060,      11620,       9050,       8210,      22790,
01:00:26,   3626038,       8270,       7840,      12640,     174470,      33570,      12610,       9080,       8110,      22460,
01:00:27,   3627101,       8520,       7900,      12360,     171690,      34910,      12060,       9070,       7990,      22640,
01:00:28,   3628164,       7790,       8010,      12290,     171620,      34440,      11460,       8670,       7910,      22410,
01:00:29,   3629228,       8230,       7620,      12260,     175330,      33540,      12290,       9040,       7600,      22380,
01:00:30,   3630291,       8320,       7760,      12440,     176100,      34070,      11380,       8590,       7990,      22550,
01:00:31,   3631354,       8390,       7990,      12100,     175190,      34600,      10870,       8520,       7880,      22440,
01:00:32,   3632418,       8460,       8210,      12240,     173770,      35940,      12240,       9210,       8150,      24060,
01:00:33,   3633481,       8310,       7370,      12260,     177790,      34760,      11620,       9160,       7920,      23870,
01:00:34,   3634544,       8740,       7720,      11930,     174910,      35100,      12010,       8980,       7950,      23280,
01:00:35,   3635608,       8550,       7900,      12380,     175650,      34610,      11760,       9210,       7640,      23480,
01:00:36,   3636671,       8370,       8130,      13050,     172220,      34660,      12000,       8770,       8100,      22710,
01:00:37,   3637734,       8050,       7740,      13350,     177790,      33370,      11360,       9910,       8400,      23430,
01:00:38,   3638798,       8220,       7520,      13090,     172830,      34240,      11340,       8500,       8080,      22540,
01:00:39,   3639861,       7920,       7580,      12970,     174950,      33920,      11800,       8850,       8230,      22550,
01:00:40,   3640924,       8440,       7830,      12320,     174760,      36390,      11630,       8850,       7820,      23040,
01:00:41,   3641988,       7960,       7940,      13120,     173710,      34270,      11370,       9150,       7440,      23420,
01:00:43,   3643051,       8200,       7170,      12630,     176220,      34460,      12050,       9200,       7870,      22560,
01:00:44,   3644114,       8200,       7810,      12410,     174100,      34000,      12830,       9220,       7950,      22900,
01:00:45,   3645178,       8360,       7840,      12730,     174530,      35170,      11020,       9760,       8010,      23320,
01:00:46,   3646241,       8760,       7390,      12230,     174340,      35270,      11920,       9270,       7850,      23190,
01:00:47,   3647304,       8090,       7850,      12770,     174620,      34950,      12360,       8800,       7790,      21800,
01:00:48,   3648368,       8160,       7650,      13220,     174330,      34630,      11630,       8840,       8050,      23230,
01:00:49,   3649431,       8490,       7070,      12810,     175500,      34940,      11590,       8740,       8210,      24060,
01:00:50,   3650494,       8890,       7820,      12010,     175990,      33600,      11730,       8960,       8100,      23290,
01:00:51,   3651558,       8060,       7840,      12510,     174740,      35100,      11990,       8850,       8060,      23200,
01:00:52,   3652621,       8940,       7310,      11760,     175580,      34190,      11780,       8900,       7330,      23400,
01:00:53,   3653684,       7970,       8140,      12790,     173880,      34880,      11610,       9000,       8980,      23370,
01:00:54,   3654748,       8440,       7730,      12800,     177780,      34740,      11670,       9020,       7830,      23840,
01:00:55,   3655811,       7750,       8120,      11810,     179430,      36090,      11290,       9610,       8000,      23200,
01:00:56,   3656874,       8400,       7760,      12320,     172690,      33080,      12440,       8690,       7880,      23070,
01:00:57,   3657938,       8070,       8160,      12350,     176890,      34960,      12400,       9620,       8130,      22740,
01:00:59,   3659001,       8430,       7630,      12710,     173990,      33450,      12090,       9270,       7510,      23130,
01:01:00,   3660064,       8220,       7940,      12950,     175490,      35330,      11720,       9100,       8080,      22550,
01:01:01,   3661128,       8430,       7880,      13050,     177450,      34380,      11670,       9490,       7680,      23360,
01:01:02,   3662191,       8240,       7390,      12200,     173570,      34330,      12000,       8780,       8090,      23070,
01:01:03,   3663254,       7870,       7860,      12430,     176980,      33820,      11530,       8830,       8220,      22350,
01:01:04,   3664318,       8350,       7940,      12810,     175530,      34700,      12120,       9160,       8240,      22960,
01:01:05,   3665381,       8080,       7500,      12760,     175460,      35330,      11870,       8740,       8220,      22370,
01:01:06,   3666444,       7900,       7750,      12530,     176640,      34130,      12120,       8930,       8270,      22970,
01:01:07,   3667508,       8290,       7730,      11750,     175770,      35100,      11930,       9110,       7980,      22870,
01:01:08,   3668571,       8380,       7770,      12980,     180670,      33790,      11650,       9580,       8420,      23700,
01:01:09,   3669634,       8330,       7740,      12790,     176750,      34650,      11910,       9280,       7960,      23180,
01:01:10,   3670698,       8250,       7520,      12330,     176020,      33650,      11510,       8480,       7930,      23430,
01:01:11,   3671761,       8460,       7930,      12330,     179950,      34210,      11910,       8360,       7880,      23800,
01:01:12,   3672824,       7980,       7610,      12620,     175350,      34600,      11180,       9100,       8090,      23370,
01:01:13,   3673888,       7920,       7410,      12160,     176310,      33410,      12570,       9170,       8240,      22480,
01:01:14,   3674951,       8270,       7980,      12500,     174400,      34750,      12200,       9520,       7980,      24420,
01:01:16,   3676014,       8190,       7450,      12640,     173980,      33830,      12180,       9080,       8290,      22840,
01:01:17,   3677078,       7780,       7250,      12240,     175230,      35440,      12050,       9160,       7900,      23510,
01:01:18,   3678141,       8290,       8100,      12020,     176960,      34060,      11800,       8570,       8200,      22490,
01:01:19,   3679204,       7690,       7910,      12390,     174430,      34330,      11820,       9300,       8020,      23390,
01:01:20,   3680268,       7670,       8030,      12260,     175690,      35490,      12150,       8700,       8060,      22800,
01:01:21,   3681331,       8020,       7990,      12510,     178540,      34810,      11630,       9380,       8060,      23720,
01:01:22,   3682394,       8100,       7750,      12300,     177190,      34110,      11770,       9770,       8320,      23260,
01:01:23,   3683458,       8450,       7640,      11990,     171990,      34780,      11630,       8970,       7650,      23240,
01:01:24,   3684521,       7570,       7330,      13390,     175890,      34750,      12280,       9340,       8040,      22810,
01:01:25,   3685584,       8200,       8030,      12940,     176550,      35260,      12050,       8970,       8210,      23140,
01:01:26,   3686648,       8220,       8290,      12260,     178490,      35180,      11840,       9090,       8000,      23770,
01:01:27,   3687711,       8740,       8230,      12280,     176770,      34140,      11930,       8450,       7630,      23470,
01:01:28,   3688774,       8660,       8000,      13230,     177100,      33800,      11140,       9040,       8190,      23650,
01:01:29,   3689838,       8200,       7590,      12690,     174200,      34220,      11580,       8800,       8380,      22380,
01:01:30,   3690901,       8590,       8050,      12680,     175060,      34580,      11590,       9590,       8020,      22670,
01:01:31,   3691964,       8410,       7740,      13440,     178710,      33230,      12060,       9140,       8120,      23940,
01:01:33,   3693028,       8040,       7710,      12650,     173440,      34360,      11520,       8740,       8120,      23380,
01:01:34,   3694091,       7940,       7780,      12910,     178620,      33810,      12150,       9110,       7690,      23160,
01:01:35,   3695154,       8570,       7860,      12320,     176390,      35170,      11890,       9180,       7730,      22610,
01:01:36,   3696218,       7880,       7880,      12590,     177810,      33300,      11270,       9260,       8190,      22850,
01:01:37,   3697281,       8610,       7320,      11960,     176290,      35050,      11590,       9060,       7690,      22290,
01:01:38,   3698344,       8370,       8090,      12510,     177430,      34320,      12120,       8730,       7940,      23990,
01:01:39,   3699408,       7750,       7800,      12630,     176390,      35740,      11710,       8770,       8470,      22980,
01:01:40,   3700471,       8060,       8160,      12840,     175440,      33950,      11950,       8790,       8400,      23800,
01:01:41,   3701534,       8380,       8020,      13010,     175400,      34010,      11300,       9540,       7900,      23480,
01:01:42,   3702598,       8640,       7860,      12610,     175130,      35570,      11510,       8730,       7890,      23770,
01:01:43,   3703661,       8110,       7900,      12820,     175030,      34700,      12100,       9340,       7960,      22850,
01:01:44,   3704724,       8750,       8110,      12110,     177480,      35090,      12260,       9220,       8220,      23850,
01:01:45,   3705788,       8490,       8010,      12500,     176540,      34070,      11800,       9450,       7360,      23410,
01:01:46,   3706851,       8090,       7230,      12830,     176060,      34530,      11240,       9760,       8350,      23000,
01:01:47,   3707914,       8480,       8470,      12940,     181080,      34800,      11840,       9410,       8070,      23520,
01:01:48,   3708978,       8410,       7730,      12600,     176650,      34310,      12090,       9620,       8060,      23530,
01:01:50,   3710041,       8650,       7520,      12740,     180220,      34580,      11720,       8580,       7870,      22520,
01:01:51,   3711104,       8210,       7620,      13050,     177230,      34120,      11740,       9270,       7800,      23000,
01:01:52,   3712168,       7960,       8000,      12740,     178470,      34520,      11710,       8690,       8170,      22680,
01:01:53,   3713231,       8280,       7320,      13330,     177680,      34890,      11720,       9440,       8110,      22430,
01:01:54,   3714294,       8320,       8020,      12280,     177340,      35010,      11480,       9060,       7920,      23270,
01:01:55,   3715358,       8290,       8120,      12810,     177400,      34410,      11560,       9080,       8430,      22420,
01:01:56,   3716421,       7900,       7710,      12710,     177440,      34860,      12060,       9210,       7820,      23640,
01:01:57,   3717484,       8220,       7620,      12750,     174770,      35290,      11920,       9470,       7870,      22400,
01:01:58,   3718548,       7840,       7140,      12560,     179470,      34220,      11760,       8760,       8240,      23050,
01:01:59,   3719611,       8380,       7990,      12550,     177100,      34320,      11100,       8950,       7620,      23130,
01:02:00,   3720674,       8370,       7940,      12870,     174620,      34430,      12080,       9330,       8020,      22060,
01:02:01,   3721738,       8340,       7380,      12620,     177350,      35550,      11770,       9030,       8270,      22550,
01:02:02,   3722801,       8380,       7930,      12480,     175290,      33710,      11520,       9210,       8220,      22480,
01:02:03,   3723864,       8590,       7690,      11850,     174380,      34290,      11890,       8360,       8260,      23250,
01:02:04,   3724928,       7740,       7900,      13140,     181760,      35430,      11470,       8690,       7710,      21920,
01:02:05,   3725991,       8100,       7760,      12840,     176990,      34080,      12330,       9340,       8020,      22570,
01:02:07,   3727054,       8130,       8380,      12880,     176110,      34820,      11940,       8530,       7500,      23350,
01:02:08,   3728118,       7900,       7970,      11990,     179290,      34840,      11680,       8670,       7570,      23250,
01:02:09,   3729181,       7820,       8120,      12460,     178360,      35120,      11690,       8870,       7630,      23310,
01:02:10,   3730244,       8800,       7610,      13080,     177000,      34840,      11630,       8510,       7910,      23910,
01:02:11,   3731308,       8360,       7880,      12700,     177230,      33930,      12140,       8970,       8120,      22980,
01:02:12,   3732371,       7890,       8030,      12270,     176500,      33890,      11000,       8970,       7880,      22770,
01:02:13,   3733434,       7810,       7810,      12480,     175460,      34930,      11680,       9160,       7850,      22980,
01:02:14,   3734498,       8720,       7590,      12290,     178550,      34720,      12300,       9410,       7940,      22350,
01:02:15,   3735561,       8130,       8140,      12840,     176400,      34600,      11970,       8780,       8140,      23820,
01:02:16,   3736624,       8360,       7320,      12660,     177540,      35610,      11740,       8930,       8240,      22660,
01:02:17,   3737688,       7970,       7360,      11960,     176720,      34860,      11920,       8960,       8180,      22930,
01:02:18,   3738751,       7780,       7940,      11980,     175790,      34930,      11920,       8880,       8500,      23230,
01:02:19,   3739814,       8050,       7550,      13240,     180160,      33810,      11140,       9030,       8380,      23930,
01:02:20,   3740878,       8700,       7840,      12290,     173880,      35410,      11520,       8350,       8200,      22910,
01:02:21,   3741941,       8230,       7910,      12130,     176060,      34280,      11430,       9150,       7550,      23420,
01:02:23,   3743004,       8890,       8010,      12650,     176260,      33940,      11830,       8720,       7750,      23030,
01:02:24,   3744068,       8320,       7540,      12850,     179290,      34960,      12090,       8900,       7810,      23190,
01:02:25,   3745131,       8270,       8000,      13150,     179010,      35020,      11370,       8570,       8280,      23210,
01:02:26,   3746194,       8070,       7670,      12330,     177080,      33550,      12030,       8890,       8140,      22040,
01:02:27,   3747258,       8090,       7960,      12660,     178500,      35330,      11620,       8690,       7880,      23630,
01:02:28,   3748321,       8540,       8000,      12620,     176950,      34370,      11070,       8870,       7790,      24340,
01:02:29,   3749384,       7740,       7540,      12160,     176610,      35010,      11720,       8560,       7600,      23290,
01:02:30,   3750448,       8420,       8210,      12460,     180100,      34160,      12100,       8730,       8280,      22530,
01:02:31,   3751511,       7830,       7570,      12710,     180050,      34100,      11760,       8770,       7580,      22740,
01:02:32,   3752574,       8030,       8140,      12530,     177660,      33690,      11420,       8770,       8110,      22730,
01:02:33,   3753638,       8310,       7040,      12940,     177230,      34640,      12000,       8980,       8170,      22360,
01:02:34,   3754701,       8240,       7690,      12410,     177880,      35230,      12310,       9260,       7590,      23270,
01:02:35,   3755764,       8300,       7280,      12300,     178900,      35140,      11820,       8980,       7780,      22710,
01:02:36,   3756828,       7830,       7440,      12790,     179910,      35160,      11720,       9350,       8600,      21110,
01:02:37,   3757891,       8320,       7740,      12470,     177540,      35070,      12400,       9250,       8280,      23120,
01:02:38,   3758954,       8630,       7160,      12360,     171810,      34360,      12160,       8490,       7950,      22860,
01:02:40,   3760018,       8010,       8120,      13550,     180710,      35140,      11570,       8670,       8310,      23920,
01:02:41,   3761081,       8060,       7490,      12680,     179130,      35580,      11250,       9480,       8220,      23490,
01:02:42,   3762144,       8140,       7850,      12210,     177490,      34670,      12260,       8860,       8070,      22840,
01:02:43,   3763208,       8260,       7940,      12500,     175750,      34770,      12100,       8900,       7970,      23160,
01:02:44,   3764271,       8330,       7980,      12240,     176890,      34590,      11970,       9400,       8030,      22900,
01:02:45,   3765334,       8760,       8190,      13120,     178160,      34360,      11660,       8510,       8080,      23360,
01:02:46,   3766398,       8720,       7580,      12890,     176440,      34160,      12440,       9320,       7670,      23450,
01:02:47,   3767461,       8220,       7910,      12910,     178950,      34690,      12370,       9300,       8350,      24030,
01:02:48,   3768524,       7810,       7310,      12780,     177480,      35550,      12030,       9230,       8450,      22930,
01:02:49,   3769588,       8100,       7970,      12460,     175140,      33420,      11970,       8680,       7810,      23040,
01:02:50,   3770651,       7870,       7320,      12990,     176870,      34190,      11630,       9450,       7550,      24010,
01:02:51,   3771714,       8220,       8290,      12240,     176690,      33670,      11850,       8750,       8330,      23460,
01:02:52,   3772778,       8510,       7860,      12740,     177630,      33540,      12100,       8870,       8100,      22340,
01:02:53,   3773841,       8390,       7900,      12410,     180270,      34080,      11930,       8910,       8160,      22790,
01:02:54,   3774904,       7720,       8220,      12670,     178720,      35210,      11520,       8990,       7880,      23550,
01:02:55,   3775968,       8490,       7990,      12240,     178830,      33480,      12000,       9690,       8510,      23390,
01:02:57,   3777031,       7890,       8280,      12340,     180910,      34500,      11600,       9390,       7970,      24160,
01:02:58,   3778094,       8350,       8090,      12350,     179770,      35160,      11270,       9290,       7610,      23530,
01:02:59,   3779158,       8580,       8030,      12770,     179900,      34620,      11700,       8480,       8090,      24530,
01:03:00,   3780221,       8340,       7010,      12340,     178430,      35330,      12160,       8620,       8020,      23310,
01:03:01,   3781284,       7870,       7210,      12610,     177580,      34620,      11850,       9080,       8140,      24500,
01:03:02,   3782348,       7790,       7590,      12700,     179550,      35010,      11860,       8850,       8180,      22480,
01:03:03,   3783411,       8320,       7350,      12180,     179730,      34090,      11700,       8520,       7690,      23450,
01:03:04,   3784474,       8120,       7880,      12430,     176040,      34890,      11890,       8650,       7810,      23050,
01:03:05,   3785538,       8360,       7770,      11840,     178540,      35840,      11710,       9240,       8320,      24150,
01:03:06,   3786601,       7940,       7740,      12580,     177550,      36280,      12010,       9030,       8340,      23590,
01:03:07,   3787664,       8550,       7960,      12150,     179760,      32870,      12220,       9460,       8280,      23010,
01:03:08,   3788728,       8560,       7380,      12610,     174890,      34700,      11840,       8810,       8240,      23370,
01:03:09,   3789791,       8220,       7990,      12660,     178100,      35110,      12670,       9030,       8290,      23030,
01:03:10,   3790854,       8400,       8260,      12720,     179630,      35160,      11590,       9100,       8060,      23880,
01:03:11,   3791918,       8350,       8580,      13020,     178950,      33020,      11640,       8670,       7900,      23720,
01:03:12,   3792981,       8740,       7360,      12160,     177170,      34700,      12520,       8780,       7900,      22230,
01:03:14,   3794044,       7790,       7810,      12310,     175970,      33550,      11510,       9590,       8630,      22910,
01:03:15,   3795108,       8470,       7650,      11500,     177460,      34190,      11790,       8950,       8130,      23300,
01:03:16,   3796171,       8060,       7820,      12370,     177730,      34920,      12040,       8720,       8050,      23120,
01:03:17,   3797234,       8080,       8210,      12880,     180280,      33620,      11700,       8880,       8180,      23550,
01:03:18,   3798298,       7810,       7540,      12620,     178750,      34120,      12900,       9200,       7970,      23570,
01:03:19,   3799361,       8370,       7910,      12080,     178470,      35080,      12300,       9220,       8380,      23020,
01:03:20,   3800424,       8040,       8190,      12780,     180470,      33940,      11810,       8930,       7750,      23210,
01:03:21,   3801488,       7980,       8110,      12590,     175980,      35460,      11760,       8600,       7970,      22780,
01:03:22,   3802551,       8130,       7780,      12660,     179870,      35160,      11980,       9220,       7720,      23370,
01:03:23,   3803614,       8090,       8130,      12580,     178370,      34830,      11500,       8890,       7650,      24130,
01:03:24,   3804678,       7390,       7610,      12310,     179560,      34390,      11600,       8600,       7740,      23070,
01:03:25,   3805741,       8490,       7880,      12640,     179290,      33980,      12290,       9470,       7700,      22030,
01:03:26,   3806804,       8870,       7880,      12580,     178630,      33370,      11380,       8470,       8150,      23300,
01:03:27,   3807868,       8870,       7620,      12560,     179390,      35330,      11510,       8720,       8090,      22890,
01:03:28,   3808931,       8120,       8000,      12500,     178790,      34490,      12380,       9310,       8060,      22510,
01:03:29,   3809994,       7920,       7840,      12360,     180340,      34080,      11730,       8740,       8050,      23610,
01:03:31,   3811058,       8460,       7850,      13030,     180660,      33810,      12040,       9140,       8080,      23270,
01:03:32,   3812121,       8600,       7830,      12770,     179830,      36060,      11710,       9180,       8000,      24140,
01:03:33,   3813184,       8610,       7470,      13140,     181050,      34460,      11510,       8910,       8290,      22880,
01:03:34,   3814248,       8410,       8410,      12990,     181180,      34300,      11700,       8300,       8600,      23590,
01:03:35,   3815311,       8020,       7600,      12650,     179750,      34890,      12010,       8780,       8000,      23500,
01:03:36,   3816374,       8100,       7170,      12500,     180100,      33210,      12000,       8720,       7620,      22520,
01:03:37,   3817438,       8430,       7960,      12820,     173900,      34620,      11260,       8860,       8180,      23430,
01:03:38,   3818501,       7960,       7630,      12350,     179320,      34710,      12420,       8530,       7930,      23500,
01:03:39,   3819564,       8740,       8150,      12290,     178840,      34280,      11810,       8980,       7940,      23350,
01:03:40,   3820628,       8150,       7480,      12740,     177420,      34560,      11580,       8710,       7500,      23870,
01:03:41,   3821691,       7990,       8030,      12610,     177260,      34550,      11890,       9330,       8470,      23510,
01:03:42,   3822754,       8340,       8090,      12440,     177240,      33990,      12090,       8910,       8080,      23400,
01:03:43,   3823818,       8350,       7640,      12600,     181420,      35810,      12080,       9190,       8300,      23610,
01:03:44,   3824881,       8070,       7160,      13290,     178760,      35740,      11280,       9200,       7860,      23520,
01:03:45,   3825944,       8720,       7610,      12380,     180830,      35360,      12070,       8640,       7730,      22930,
01:03:47,   3827008,       7260,       7910,      12570,     179040,      35140,      11650,       8960,       8060,      23420,
01:03:48,   3828071,       8240,       7710,      12100,     179690,      36460,      12260,       9310,       7700,      23430,
01:03:49,   3829134,       8400,       8250,      13010,     175650,      34710,      12020,       9360,       8030,      23460,
01:03:50,   3830198,       8150,       7870,      12510,     178590,      35330,      12140,       9040,       7560,      22400,
01:03:51,   3831261,       8320,       7650,      12890,     180480,      33930,      12610,       8810,       8190,      23930,
01:03:52,   3832324,       8410,       7670,      12810,     180770,      35650,      11350,       8890,       8610,      22840,
01:03:53,   3833388,       7690,       7790,      13180,     180480,      34870,      12040,       8540,       8460,      23460,
01:03:54,   3834451,       8580,       7730,      12360,     182740,      35110,      11750,       8880,       8640,      22900,
01:03:55,   3835514,       8170,       7580,      12940,     178730,      34190,      11840,       9330,       7990,      22770,
01:03:56,   3836578,       7820,       8200,      12900,     176650,      34480,      11540,       8950,       7780,      22810,
01:03:57,   3837641,       8630,       7400,      12560,     182250,      36360,      11770,       8930,       7890,      22700,
01:03:58,   3838704,       7610,       7320,      12290,     184120,      33460,      12010,       9490,       7830,      24130,
01:03:59,   3839768,       8140,       7610,      12870,     181310,      34890,      12000,       9700,       7550,      22950,
01:04:00,   3840831,       8240,       7430,      13080,     180860,      34280,      12080,       8420,       8040,      24140,
01:04:01,   3841894,       8060,       8180,      12350,     181550,      35340,      11520,       9110,       7740,      23740,
01:04:02,   3842958,       8260,       7970,      12990,     180400,      34400,      12120,       9160,       8240,      23890,
01:04:04,   3844021,       8510,       7580,      12790,     181220,      34460,      11860,       8430,       8140,      24050,
01:04:05,   3845084,       8140,       7830,      12070,     178040,      34320,      11140,       8750,       7910,      23080,
01:04:06,   3846148,       8420,       7160,      12160,     180470,      34500,      11560,       8880,       7970,      23820,
01:04:07,   3847211,       8460,       8270,      12050,     179960,      34100,      12730,       9060,       8370,      23440,
01:04:08,   3848274,       8420,       7660,      13160,     177110,      34670,      12060,       8950,       8380,      24020,
01:04:09,   3849338,       8530,       7620,      12590,     184200,      35160,      11810,       8900,       8200,      22570,
01:04:10,   3850401,       7870,       7690,      12880,     179950,      34910,      11850,       9010,       7660,      23360,
